       243     127283.        0.268975         2.39048         2475.85        0.517564E+20
       244     127463.        0.290625         2.27159         13488.7        0.261524E+21
       245     127643.        0.336841         2.08106         23793.9        0.471647E+21
       246     127823.        0.389184         1.88979         33239.7        0.682221E+21
       247     128003.        0.441590         1.71629         41871.4        0.893369E+21
       248     128184.        0.492289         1.56325         49779.5        0.110522E+22
       249     128365.        0.541017         1.42936         57057.5        0.131793E+22
       250     128545.        0.587889         1.31261         63791.0        0.153165E+22
       251     128727.        0.632993         1.21106         70058.8        0.174652E+22
       252     120779.        0.676255         1.12303         75912.5        0.196119E+22
       253     1.00000         2.21977        0.229082E-03     265.741        0.517564E+20
       254     127283.        0.290453         2.59236         3677.76        0.777400E+20
       255     127463.        0.315393         2.45830         14632.7        0.287535E+21
       256     127643.        0.363458         2.25420         24845.8        0.497690E+21
       257     127823.        0.417030         2.05072         34199.6        0.708305E+21
       258     128003.        0.470397         1.86622         42748.0        0.919499E+21
       259     128184.        0.521930         1.70332         50583.1        0.113141E+22
       260     128365.        0.571404         1.56066         57797.6        0.134418E+22
       261     128545.        0.618924         1.43617         64476.2        0.155799E+22
       262     128727.        0.664566         1.32781         70696.9        0.177293E+22
       263     120779.        0.708219         1.23386         76508.4        0.198755E+22
       264     1.00000         2.03408        0.284304E-03     425.078        0.777400E+20
       265     127283.        0.305331         2.62063         4935.67        0.105224E+21
       266     127463.        0.334009         2.47776         15826.7        0.315046E+21
       267     127643.        0.383573         2.27314         25944.2        0.525236E+21
       268     127823.        0.437822         2.07112         35203.4        0.735891E+21
       269     128003.        0.491527         1.88821         43666.3        0.947132E+21
       270     128184.        0.543249         1.72665         51426.3        0.115910E+22
       271     128365.        0.592815         1.58505         58575.4        0.137194E+22
       272     128545.        0.640333         1.46142         65197.4        0.158583E+22
       273     128727.        0.685869         1.35377         71369.5        0.180084E+22
       274     120779.        0.729291         1.26043         77137.7        0.201541E+22
       275     1.00000         1.84196        0.326439E-03     615.084        0.105224E+21
       276     127283.        0.316208         2.51078         6174.13        0.132218E+21
       277     127463.        0.348574         2.36631         16998.7        0.342067E+21
       278     127643.        0.399435         2.17138         27022.9        0.552291E+21
       279     127823.        0.454106         1.98093         36190.6        0.762988E+21
       280     128003.        0.507878         1.80885         44571.0        0.974278E+21
       281     128184.        0.559507         1.65685         52258.5        0.118630E+22
       282     128365.        0.608883         1.52356         59344.4        0.139922E+22
       283     128545.        0.656117         1.40715         65911.8        0.161319E+22
       284     128727.        0.701278         1.30575         72036.8        0.182825E+22
       285     120779.        0.744214         1.21784         77763.5        0.204280E+22
       286     1.00000         1.68213        0.349316E-03     825.540        0.132218E+21
       287     127283.        0.326653         2.30211         7335.91        0.157295E+21
       288     127463.        0.362387         2.16290         18095.0        0.367171E+21
       289     127643.        0.414433         1.98481         28032.2        0.577430E+21
       290     127823.        0.469501         1.81258         37115.5        0.788171E+21
       291     128003.        0.523364         1.65730         45420.0        0.999511E+21
       292     128184.        0.574956         1.52016         53040.9        0.121160E+22
       293     128365.        0.624222         1.39989         60068.8        0.142458E+22
       294     128545.        0.671274         1.29482         66586.1        0.163864E+22
       295     128727.        0.716179         1.20328         72667.6        0.185373E+22
       296     120779.        0.758768         1.12392         78356.7        0.206827E+22
       297     1.00000         1.57076        0.350881E-03     1043.66        0.157295E+21
       298     127283.        0.342564         2.01223         8377.75        0.179748E+21
       299     127463.        0.381410         1.88502         19075.4        0.389650E+21
